[2025-01-19T18:17:13.359Z] debug: 	Importing configs...
[2025-01-19T19:25:59.514Z] debug: 	Failed placing item: 20 of: 23 items into: pmcusec containers: Backpack. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:25:59.515Z] debug: 	Failed placing item: 3 of: 4 items into: pmcusec containers: TacticalVest. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:25:59.533Z] debug: 	Не удалось найти данные о калибре для оружия weapon_magnum_research_desert_eagle_mk19_127x33 с id 668fe5a998b5ad715703ddd6, возврат к стандартному боеприпасу: 668fe62ac62660a5d8071446
[2025-01-19T19:25:59.578Z] debug: 	Failed placing item: 3 of: 4 items into: pmcusec containers: Pockets. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:25:59.613Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_iotv_2 5b44d0de86f774503d30cba8, unable to find plates of level: 4. Using mod items default plate
[2025-01-19T19:25:59.613Z] debug: 	Plate slot: Right_side_plate selection for armor: 5b44d0de86f774503d30cba8 failed: NO_DEFAULT_FILTER, skipping
[2025-01-19T19:25:59.642Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_korundvm 5f5f41476bdad616ad46d631, unable to find plates of level: 4. Using mod items default plate
[2025-01-19T19:25:59.661Z] debug: 	Failed placing item: 3 of: 4 items into: pmcusec containers: Pockets. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:25:59.661Z] debug: 	Generated 45 assault (assault) easy bots
[2025-01-19T19:25:59.661Z] debug: 	Generated 45 assault (assault) normal bots
[2025-01-19T19:25:59.661Z] debug: 	Generated 30 marksman (marksman) easy bots
[2025-01-19T19:25:59.661Z] debug: 	Generated 30 marksman (marksman) normal bots
[2025-01-19T19:25:59.661Z] debug: 	Generated 5 bossKolontay (bossKolontay) normal bots
[2025-01-19T19:25:59.661Z] debug: 	Generated 10 followerKolontaySecurity (followerKolontaySecurity) normal bots
[2025-01-19T19:25:59.661Z] debug: 	Generated 10 sectantPriest (sectantPriest) normal bots
[2025-01-19T19:25:59.661Z] debug: 	Generated 10 sectantWarrior (sectantWarrior) normal bots
[2025-01-19T19:25:59.661Z] debug: 	Generated 15 pmcBEAR (pmcBEAR) normal bots
[2025-01-19T19:25:59.661Z] debug: 	Generated 15 pmcUSEC (pmcUSEC) normal bots
[2025-01-19T19:26:00.951Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\settings\bot\difficulties
[2025-01-19T19:26:01.620Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\settings\bot\difficulty\core\core
[2025-01-19T19:26:03.286Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\settings\bot\maxCap\Sandbox_high
[2025-01-19T19:26:04.672Z] debug: 	Saved 1 profiles, took: 7.07ms
[2025-01-19T19:26:05.059Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:05.060Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:05.061Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:05.061Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:05.062Z] info: 	[Запрос клиента] 26.92.57.200 \client\localGame\weather
[2025-01-19T19:26:08.147Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\scav\traitorscavhostile
[2025-01-19T19:26:08.629Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:09.399Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:15.972Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\settings\bot\getBotBehaviours\
[2025-01-19T19:26:20.036Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T19:26:20.039Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T19:26:24.541Z] debug: 	[WS] Пингуем игрока: 678d420b00052b2c76b7d68c
[2025-01-19T19:26:24.541Z] debug: 	[WS] Веб-сокет потерян, удаляем соединение
[2025-01-19T19:26:24.712Z] debug: 	Saved 1 profiles, took: 14.49ms
[2025-01-19T19:26:44.761Z] debug: 	Saved 1 profiles, took: 18.68ms
[2025-01-19T19:26:45.819Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:45.821Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:45.821Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:45.821Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:45.822Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:45.822Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:45.823Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:45.824Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:45.824Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:26:45.827Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:27:04.765Z] debug: 	Saved 1 profiles, took: 7.89ms
[2025-01-19T19:27:20.035Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T19:27:20.037Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T19:27:24.801Z] debug: 	Saved 1 profiles, took: 6.15ms
[2025-01-19T19:27:26.745Z] info: 	[Запрос клиента] 26.92.57.200 \client\match\local\end
[2025-01-19T19:27:26.749Z] debug: 	Raid: Sandbox_high.Savage.1737314748 outcome: Killed
[2025-01-19T19:27:26.756Z] debug: 	generated player scav loadout with karma level 6
[2025-01-19T19:27:26.787Z] debug: 	Failed placing item: 3 of: 4 items into: assault containers: Pockets,TacticalVest. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:27:33.880Z] info: 	[WS] Игрок: Graf (678d420b00052b2c76b7d68c) присоединился
[2025-01-19T19:27:33.880Z] info: 	WebSocketHandler "SPT WebSocket Handler" connected
[2025-01-19T19:27:36.249Z] info: 	[Запрос клиента] 26.92.57.200 \client\putMetrics
[2025-01-19T19:27:36.282Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\list
[2025-01-19T19:27:36.600Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\select
[2025-01-19T19:27:36.636Z] info: 	[Запрос клиента] 26.92.57.200 \client\profile\status
[2025-01-19T19:27:36.744Z] info: 	[Запрос клиента] 26.92.57.200 \raid\profile\scavsave
[2025-01-19T19:27:36.757Z] info: 	[Запрос клиента] 26.92.57.200 \client\quest\list
[2025-01-19T19:27:38.962Z] info: 	[Запрос клиента] 26.92.57.200 \client\achievement\statistic
[2025-01-19T19:27:38.998Z] info: 	[Запрос клиента] 26.92.57.200 \client\achievement\list
[2025-01-19T19:27:39.155Z] info: 	[Запрос клиента] 26.92.57.200 \client\repeatalbeQuests\activityPeriods
[2025-01-19T19:27:39.156Z] debug: 	[Quest Check] daily quests are still valid.
[2025-01-19T19:27:39.156Z] debug: 	[Quest Check] weekly quests are still valid.
[2025-01-19T19:27:39.156Z] debug: 	[Quest Check] daily_savage quests are still valid.
[2025-01-19T19:27:44.849Z] debug: 	Saved 1 profiles, took: 13.29ms
[2025-01-19T19:27:50.012Z] info: 	[Запрос клиента] 26.92.57.200 \client\items
[2025-01-19T19:27:57.009Z] info: 	[Запрос клиента] 26.92.57.200 \client\customization
[2025-01-19T19:27:57.220Z] info: 	[Запрос клиента] 26.92.57.200 \client\globals
[2025-01-19T19:27:57.675Z] info: 	[Запрос клиента] 26.92.57.200 \client\trading\api\traderSettings
[2025-01-19T19:27:57.742Z] info: 	[Запрос клиента] 26.92.57.200 \client\settings
[2025-01-19T19:27:57.793Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\list
[2025-01-19T19:27:58.567Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\select
[2025-01-19T19:27:58.634Z] info: 	[Запрос клиента] 26.92.57.200 \client\profile\status
[2025-01-19T19:27:58.687Z] info: 	[Запрос клиента] 26.92.57.200 \client\weather
[2025-01-19T19:27:58.703Z] info: 	[Запрос клиента] 26.92.57.200 \client\locations
[2025-01-19T19:27:58.703Z] debug: 	Map: base has no base json file, skipping generation
[2025-01-19T19:27:59.686Z] info: 	[Запрос клиента] 26.92.57.200 \client\handbook\templates
[2025-01-19T19:28:01.597Z] info: 	[Запрос клиента] 26.92.57.200 \client\hideout\areas
[2025-01-19T19:28:01.719Z] info: 	[Запрос клиента] 26.92.57.200 \client\hideout\qte\list
[2025-01-19T19:28:01.788Z] info: 	[Запрос клиента] 26.92.57.200 \client\hideout\settings
[2025-01-19T19:28:01.856Z] info: 	[Запрос клиента] 26.92.57.200 \client\hideout\production\recipes
[2025-01-19T19:28:02.007Z] info: 	[Запрос клиента] 26.92.57.200 \client\builds\list
[2025-01-19T19:28:04.881Z] debug: 	Saved 1 profiles, took: 13.20ms
[2025-01-19T19:28:05.944Z] info: 	[Запрос клиента] 26.92.57.200 \client\trading\customization\storage
[2025-01-19T19:28:05.946Z] info: 	[Запрос клиента] 26.92.57.200 \client\notifier\channel\create
[2025-01-19T19:28:05.946Z] info: 	[Запрос клиента] 26.92.57.200 \client\profile\status
[2025-01-19T19:28:05.998Z] info: 	[WS] Игрок: Graf (678d420b00052b2c76b7d68c) присоединился
[2025-01-19T19:28:05.998Z] info: 	WebSocketHandler "SPT WebSocket Handler" connected
[2025-01-19T19:28:06.004Z] info: 	[Запрос клиента] 26.92.57.200 \client\friend\request\list\inbox
[2025-01-19T19:28:06.004Z] info: 	[Запрос клиента] 26.92.57.200 \client\server\list
[2025-01-19T19:28:06.005Z] info: 	[Запрос клиента] 26.92.57.200 \client\friend\list
[2025-01-19T19:28:06.006Z] info: 	[Запрос клиента] 26.92.57.200 \client\mail\dialog\list
[2025-01-19T19:28:06.006Z] info: 	[Запрос клиента] 26.92.57.200 \client\quest\list
[2025-01-19T19:28:06.007Z] info: 	[Запрос клиента] 26.92.57.200 \client\match\group\current
[2025-01-19T19:28:06.007Z] info: 	[Запрос клиента] 26.92.57.200 \client\friend\request\list\outbox
[2025-01-19T19:28:08.280Z] info: 	[Запрос клиента] 26.92.57.200 \client\achievement\statistic
[2025-01-19T19:28:08.349Z] info: 	[Запрос клиента] 26.92.57.200 \client\achievement\list
[2025-01-19T19:28:08.535Z] info: 	[Запрос клиента] 26.92.57.200 \client\repeatalbeQuests\activityPeriods
[2025-01-19T19:28:08.535Z] debug: 	[Quest Check] daily quests are still valid.
[2025-01-19T19:28:08.535Z] debug: 	[Quest Check] weekly quests are still valid.
[2025-01-19T19:28:08.535Z] debug: 	[Quest Check] daily_savage quests are still valid.
[2025-01-19T19:28:08.602Z] info: 	[Запрос клиента] 26.92.57.200 \client\survey
[2025-01-19T19:28:11.235Z] info: 	[Запрос клиента] 26.92.57.200 \client\checkVersion
[2025-01-19T19:28:17.480Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\settings\raid\menu
[2025-01-19T19:28:20.028Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T19:28:20.029Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T19:28:24.406Z] info: 	[Запрос клиента] 26.92.57.200 \client\insurance\items\list\cost
[2025-01-19T19:28:24.891Z] debug: 	Found 1 insurance packages in profile 678d420b00052b2c76b7d68c
[2025-01-19T19:28:24.905Z] debug: 	Saved 1 profiles, took: 13.07ms
[2025-01-19T19:28:29.599Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T19:28:29.599Z] debug: 	event: Insure
[2025-01-19T19:28:29.600Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T19:28:29.600Z] debug: 	SoftInsertSlots: Helmet_top
[2025-01-19T19:28:29.600Z] debug: 	SoftInsertSlots: Helmet_back
[2025-01-19T19:28:29.600Z] debug: 	SoftInsertSlots: Helmet_ears
[2025-01-19T19:28:29.601Z] debug: 	SoftInsertSlots: Soft_armor_front
[2025-01-19T19:28:29.601Z] debug: 	SoftInsertSlots: Soft_armor_back
[2025-01-19T19:28:29.601Z] debug: 	SoftInsertSlots: Soft_armor_left
[2025-01-19T19:28:29.601Z] debug: 	SoftInsertSlots: soft_armor_right
[2025-01-19T19:28:32.947Z] info: 	[Запрос клиента] 26.92.57.200 \client\raid\configuration
[2025-01-19T19:28:33.068Z] info: 	[Запрос клиента] 26.92.57.200 \client\match\group\exit_from_menu
[2025-01-19T19:28:44.941Z] debug: 	Saved 1 profiles, took: 15.34ms
[2025-01-19T19:28:53.184Z] info: 	[Запрос клиента] 26.92.57.200 \client\getMetricsConfig
[2025-01-19T19:28:53.288Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\settings\getRaidTime
[2025-01-19T19:28:53.318Z] info: 	[Запрос клиента] 26.92.57.200 \client\raid\configuration
[2025-01-19T19:28:53.368Z] info: 	[Запрос клиента] 26.92.57.200 \client\match\local\start
[2025-01-19T19:28:53.369Z] debug: 	Starting: Sandbox_high
[2025-01-19T19:28:53.394Z] debug: 	createStaticLootItem() No preset found for weapon: 6217726288ed9f0845317459
[2025-01-19T19:28:53.416Z] debug: 	createStaticLootItem() No preset found for weapon: 6217726288ed9f0845317459
[2025-01-19T19:28:53.426Z] debug: 	Added 224 guaranteed containers
[2025-01-19T19:28:53.426Z] debug: 	Container randomisation disabled, Adding 298 containers to Sandbox
[2025-01-19T19:28:53.468Z] succ: 	A total of 1799 static items spawned
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: item_food_vine_quest [a90334da-af5e-4c5c-81a1-ffcfea0956cf] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: item_barter_electr_hdd_meh_quest [0245d533-820b-4333-bb7d-8f4431293d8e] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: item_food_vine_quest [a90334da-af5e-4c5c-81a1-ffcfea0956cf] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: item_food_vine_quest [a90334da-af5e-4c5c-81a1-ffcfea0956cf] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: item_food_vine_quest [a90334da-af5e-4c5c-81a1-ffcfea0956cf] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: item_barter_electr_hdd_meh_quest [0245d533-820b-4333-bb7d-8f4431293d8e] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: item_food_vine_quest [a90334da-af5e-4c5c-81a1-ffcfea0956cf] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: kontr_crate1 [de4bd3c5-3105-44fc-8a3e-ba62309d3427] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: kontr_crate2 [643d0c93-64c4-4cae-9895-a3ea9ca5d855] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.544Z] debug: 	Attempted to add a forced loot location with Id: kontr_crate2 [643d0c93-64c4-4cae-9895-a3ea9ca5d855] to map sandbox_high that already has that id in use, skipping
[2025-01-19T19:28:53.591Z] succ: 	Заспавнено 322 динамических предметов лута
[2025-01-19T19:28:53.591Z] succ: 	Локация Sandbox_high сгенерирована
[2025-01-19T19:28:58.663Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\bot\generate
[2025-01-19T19:29:01.390Z] debug: 	Failed placing item: 3 of: 4 items into: pmcbear containers: Pockets. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:29:01.395Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_custom_thorintcar 60a283193cb70855c43a381d, unable to find plates of level: 4. Using mod items default plate
[2025-01-19T19:29:01.434Z] debug: 	Failed placing item: 19 of: 20 items into: pmcbear containers: Backpack. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:29:01.463Z] debug: 	Failed placing item: 13 of: 15 items into: pmcbear containers: Backpack. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:29:01.481Z] debug: 	Failed placing item: 8 of: 10 items into: pmcbear containers: Backpack. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:29:01.510Z] debug: 	pmcbear No default: mod_muzzle mod found for: weapon_molot_op_sks_762x39, using existing pool
[2025-01-19T19:29:01.603Z] debug: 	Plate filter was too restrictive for armor: item_equipment_armor_korundvm 5f5f41476bdad616ad46d631, unable to find plates of level: 6. Using mod items default plate
[2025-01-19T19:29:01.730Z] debug: 	Plate filter was too restrictive for armor: armor_gjel 5ab8e79e86f7742d8b372e78, unable to find plates of level: 4. Using mod items default plate
[2025-01-19T19:29:01.730Z] debug: 	Plate slot: Right_side_plate selection for armor: 5ab8e79e86f7742d8b372e78 failed: NO_DEFAULT_FILTER, skipping
[2025-01-19T19:29:01.806Z] debug: 	Failed placing item: 3 of: 4 items into: pmcusec containers: Pockets,TacticalVest. Tried: 4 times, reason: NO_SPACE, skipping
[2025-01-19T19:29:01.848Z] debug: 	Plate filter was too restrictive for armor: item_equipment_rig_custom_osprey_defence 60a3c68c37ea821725773ef5, unable to find plates of level: 4. Using mod items default plate
[2025-01-19T19:29:01.892Z] debug: 	Не удалось найти данные о калибре для оружия weapon_magnum_research_desert_eagle_l6_tiger_127x33 с id 669fa3d876116c89840b1217, возврат к стандартному боеприпасу: 668fe62ac62660a5d8071446
[2025-01-19T19:29:01.968Z] debug: 	Unable to add mod to DEFAULT_MOD slot: mod_barrel. All: 1 had conflicts
[2025-01-19T19:29:01.997Z] debug: 	Generated 45 assault (assault) easy bots
